match_id,season,start_date,innings,batting_team,bowling_team,striker,runs_off_bat,balls_faced,strike_rate,50s,100s,wicket_status,batter_labels,message,runs_range
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,AN Davidson-Richards,53,73,72.6,1,0,out,AN Davidson-Richards (South East Stars),vs Sunrisers (29/05/2021),50-99
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,BF Smith,59,65,90.77,1,0,out,BF Smith (South East Stars),vs Sunrisers (29/05/2021),50-99
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,GJ Gibbs,31,24,129.17,0,0,out,GJ Gibbs (South East Stars),vs Sunrisers (29/05/2021),20-49
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,KE White,0,10,0,0,0,out,KE White (South East Stars),vs Sunrisers (29/05/2021),<20
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,NE Farrant,12,22,54.55,0,0,out,NE Farrant (South East Stars),vs Sunrisers (29/05/2021),<20
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,R Southby,6,10,60,0,0,not out,R Southby (South East Stars),vs Sunrisers (29/05/2021),<20
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,SIR Dunkley,104,99,105.05,0,1,not out,SIR Dunkley (South East Stars),vs Sunrisers (29/05/2021),>=100
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,AD Carr,7,14,50,0,0,out,AD Carr (Sunrisers),vs South East Stars (29/05/2021),<20
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,AJ Macleod,12,20,60,0,0,out,AJ Macleod (Sunrisers),vs South East Stars (29/05/2021),<20
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,CL Griffith,9,19,47.37,0,0,out,CL Griffith (Sunrisers),vs South East Stars (29/05/2021),<20
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,FC Wilson,10,12,83.33,0,0,out,FC Wilson (Sunrisers),vs South East Stars (29/05/2021),<20
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,G Scrivens,36,47,76.6,0,0,out,G Scrivens (Sunrisers),vs South East Stars (29/05/2021),20-49
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,GKS Gole,10,12,83.33,0,0,out,GKS Gole (Sunrisers),vs South East Stars (29/05/2021),<20
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,J Gardner,11,12,91.67,0,0,out,J Gardner (Sunrisers),vs South East Stars (29/05/2021),<20
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,K Speed,1,5,20,0,0,out,K Speed (Sunrisers),vs South East Stars (29/05/2021),<20
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,KS Castle,2,5,40,0,0,not out,KS Castle (Sunrisers),vs South East Stars (29/05/2021),<20
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,MK Villiers,34,31,109.68,0,0,out,MK Villiers (Sunrisers),vs South East Stars (29/05/2021),20-49
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,ND Dattani,47,64,73.44,0,0,out,ND Dattani (Sunrisers),vs South East Stars (29/05/2021),20-49
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,AJ Freeborn,9,15,60,0,0,out,AJ Freeborn (Lightning),vs Southern Vipers (29/05/2021),<20
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,KE Bryce,13,32,40.62,0,0,out,KE Bryce (Lightning),vs Southern Vipers (29/05/2021),<20
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,KL Gordon,11,12,91.67,0,0,out,KL Gordon (Lightning),vs Southern Vipers (29/05/2021),<20
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,LF Higham,32,49,65.31,0,0,out,LF Higham (Lightning),vs Southern Vipers (29/05/2021),20-49
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,ML Kirk,0,3,0,0,0,out,ML Kirk (Lightning),vs Southern Vipers (29/05/2021),<20
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,S Munro,0,3,0,0,0,not out,S Munro (Lightning),vs Southern Vipers (29/05/2021),<20
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,SB Odedra,15,34,44.12,0,0,out,SB Odedra (Lightning),vs Southern Vipers (29/05/2021),<20
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,SJ Bryce,0,3,0,0,0,out,SJ Bryce (Lightning),vs Southern Vipers (29/05/2021),<20
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,T Graves,32,43,74.42,0,0,out,T Graves (Lightning),vs Southern Vipers (29/05/2021),20-49
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,TT Beaumont,57,96,59.38,1,0,out,TT Beaumont (Lightning),vs Southern Vipers (29/05/2021),50-99
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,Y Graves,22,28,78.57,0,0,not out,Y Graves (Lightning),vs Southern Vipers (29/05/2021),20-49
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,CE Dean,32,57,56.14,0,0,out,CE Dean (Southern Vipers),vs Lightning (29/05/2021),20-49
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,DN Wyatt,53,60,88.33,1,0,out,DN Wyatt (Southern Vipers),vs Lightning (29/05/2021),50-99
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,E Windsor,15,25,60,0,0,out,E Windsor (Southern Vipers),vs Lightning (29/05/2021),<20
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,GA Elwiss,10,20,50,0,0,out,GA Elwiss (Southern Vipers),vs Lightning (29/05/2021),<20
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,GL Adams,28,40,70,0,0,out,GL Adams (Southern Vipers),vs Lightning (29/05/2021),20-49
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,ME Bouchier,21,27,77.78,0,0,out,ME Bouchier (Southern Vipers),vs Lightning (29/05/2021),20-49
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,PJ Scholfield,38,63,60.32,0,0,not out,PJ Scholfield (Southern Vipers),vs Lightning (29/05/2021),20-49
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,TG Norris,3,2,150,0,0,not out,TG Norris (Southern Vipers),vs Lightning (29/05/2021),<20
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,A Campbell,9,12,75,0,0,out,A Campbell (Northern Diamonds),vs Lightning (31/05/2021),<20
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,AL MacDonald,39,79,49.37,0,0,out,AL MacDonald (Northern Diamonds),vs Lightning (31/05/2021),20-49
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,BA Langston,11,15,73.33,0,0,out,BA Langston (Northern Diamonds),vs Lightning (31/05/2021),<20
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,HJ Armitage,12,31,38.71,0,0,out,HJ Armitage (Northern Diamonds),vs Lightning (31/05/2021),<20
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,HL Fenby,2,14,14.29,0,0,not out,HL Fenby (Northern Diamonds),vs Lightning (31/05/2021),<20
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,JL Gunn,40,82,48.78,0,0,out,JL Gunn (Northern Diamonds),vs Lightning (31/05/2021),20-49
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,KA Levick,3,7,42.86,0,0,out,KA Levick (Northern Diamonds),vs Lightning (31/05/2021),<20
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,KH Brunt,1,10,10,0,0,out,KH Brunt (Northern Diamonds),vs Lightning (31/05/2021),<20
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,L Winfield,2,2,100,0,0,out,L Winfield (Northern Diamonds),vs Lightning (31/05/2021),<20
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,NR Sciver,10,20,50,0,0,out,NR Sciver (Northern Diamonds),vs Lightning (31/05/2021),<20
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,SL Kalis,7,16,43.75,0,0,out,SL Kalis (Northern Diamonds),vs Lightning (31/05/2021),<20
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,AJ Freeborn,20,55,36.36,0,0,out,AJ Freeborn (Lightning),vs Northern Diamonds (31/05/2021),20-49
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,KE Bryce,1,6,16.67,0,0,out,KE Bryce (Lightning),vs Northern Diamonds (31/05/2021),<20
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,KL Gordon,19,35,54.29,0,0,out,KL Gordon (Lightning),vs Northern Diamonds (31/05/2021),<20
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,LF Higham,1,7,14.29,0,0,out,LF Higham (Lightning),vs Northern Diamonds (31/05/2021),<20
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,ML Kirk,14,35,40,0,0,out,ML Kirk (Lightning),vs Northern Diamonds (31/05/2021),<20
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,S Pai,9,27,33.33,0,0,out,S Pai (Lightning),vs Northern Diamonds (31/05/2021),<20
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,SJ Bryce,0,3,0,0,0,out,SJ Bryce (Lightning),vs Northern Diamonds (31/05/2021),<20
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,T Graves,14,45,31.11,0,0,out,T Graves (Lightning),vs Northern Diamonds (31/05/2021),<20
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,TT Beaumont,21,37,56.76,0,0,out,TT Beaumont (Lightning),vs Northern Diamonds (31/05/2021),20-49
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,Y Graves,19,54,35.19,0,0,out,Y Graves (Lightning),vs Northern Diamonds (31/05/2021),<20
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,AE Jones,163,120,135.83,0,1,not out,AE Jones (Central Sparks),vs Western Storm (31/05/2021),>=100
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,E Jones,5,25,20,0,0,out,E Jones (Central Sparks),vs Western Storm (31/05/2021),<20
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,GM Davies,15,43,34.88,0,0,out,GM Davies (Central Sparks),vs Western Storm (31/05/2021),<20
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,IECM Wong,7,8,87.5,0,0,not out,IECM Wong (Central Sparks),vs Western Storm (31/05/2021),<20
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,M Home,18,45,40,0,0,out,M Home (Central Sparks),vs Western Storm (31/05/2021),<20
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,Marie Kelly,7,15,46.67,0,0,out,Marie Kelly (Central Sparks),vs Western Storm (31/05/2021),<20
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,RA Fackrell,11,17,64.71,0,0,out,RA Fackrell (Central Sparks),vs Western Storm (31/05/2021),<20
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,S Butler,27,43,62.79,0,0,out,S Butler (Central Sparks),vs Western Storm (31/05/2021),20-49
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,S Glenn,7,9,77.78,0,0,out,S Glenn (Central Sparks),vs Western Storm (31/05/2021),<20
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,A Shrubsole,13,16,81.25,0,0,out,A Shrubsole (Western Storm),vs Central Sparks (31/05/2021),<20
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,DR Gibson,18,15,120,0,0,out,DR Gibson (Western Storm),vs Central Sparks (31/05/2021),<20
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,FMK Morris,21,22,95.45,0,0,out,FMK Morris (Western Storm),vs Central Sparks (31/05/2021),20-49
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,GM Hennessy,4,11,36.36,0,0,out,GM Hennessy (Western Storm),vs Central Sparks (31/05/2021),<20
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,HC Knight,59,54,109.26,1,0,out,HC Knight (Western Storm),vs Central Sparks (31/05/2021),50-99
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,L Filer,0,2,0,0,0,not out,L Filer (Western Storm),vs Central Sparks (31/05/2021),<20
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,LA Parfitt,91,127,71.65,1,0,out,LA Parfitt (Western Storm),vs Central Sparks (31/05/2021),50-99
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,MJ Robbins,1,7,14.29,0,0,out,MJ Robbins (Western Storm),vs Central Sparks (31/05/2021),<20
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,N Harvey,5,12,41.67,0,0,not out,N Harvey (Western Storm),vs Central Sparks (31/05/2021),<20
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,NAJ Wraith,2,7,28.57,0,0,out,NAJ Wraith (Western Storm),vs Central Sparks (31/05/2021),<20
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,SN Luff,27,36,75,0,0,out,SN Luff (Western Storm),vs Central Sparks (31/05/2021),20-49
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,A Capsey,1,8,12.5,0,0,out,A Capsey (South East Stars),vs Southern Vipers (31/05/2021),<20
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,A Cranstone,31,51,60.78,0,0,out,A Cranstone (South East Stars),vs Southern Vipers (31/05/2021),20-49
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,AN Davidson-Richards,0,9,0,0,0,out,AN Davidson-Richards (South East Stars),vs Southern Vipers (31/05/2021),<20
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,BF Smith,41,38,107.89,0,0,out,BF Smith (South East Stars),vs Southern Vipers (31/05/2021),20-49
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,D Gregory,1,13,7.69,0,0,out,D Gregory (South East Stars),vs Southern Vipers (31/05/2021),<20
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,FR Davies,7,15,46.67,0,0,not out,FR Davies (South East Stars),vs Southern Vipers (31/05/2021),<20
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,GJ Gibbs,29,59,49.15,0,0,out,GJ Gibbs (South East Stars),vs Southern Vipers (31/05/2021),20-49
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,KE White,12,26,46.15,0,0,out,KE White (South East Stars),vs Southern Vipers (31/05/2021),<20
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,NE Farrant,3,11,27.27,0,0,out,NE Farrant (South East Stars),vs Southern Vipers (31/05/2021),<20
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,R Southby,4,14,28.57,0,0,out,R Southby (South East Stars),vs Southern Vipers (31/05/2021),<20
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,SIR Dunkley,0,2,0,0,0,out,SIR Dunkley (South East Stars),vs Southern Vipers (31/05/2021),<20
1252270,2021,31-05-2021,2,Southern Vipers,South East Stars,CE Dean,2,5,40,0,0,not out,CE Dean (Southern Vipers),vs South East Stars (31/05/2021),<20
1252270,2021,31-05-2021,2,Southern Vipers,South East Stars,DN Wyatt,64,93,68.82,1,0,not out,DN Wyatt (Southern Vipers),vs South East Stars (31/05/2021),50-99
1252270,2021,31-05-2021,2,Southern Vipers,South East Stars,GA Elwiss,45,43,104.65,0,0,out,GA Elwiss (Southern Vipers),vs South East Stars (31/05/2021),20-49
1252270,2021,31-05-2021,2,Southern Vipers,South East Stars,GL Adams,6,17,35.29,0,0,out,GL Adams (Southern Vipers),vs South East Stars (31/05/2021),<20
1252270,2021,31-05-2021,2,Southern Vipers,South East Stars,ME Bouchier,13,20,65,0,0,out,ME Bouchier (Southern Vipers),vs South East Stars (31/05/2021),<20
1252271,2021,31-05-2021,1,Thunder,Sunrisers,A Hartley,0,1,0,0,0,out,A Hartley (Thunder),vs Sunrisers (31/05/2021),<20
1252271,2021,31-05-2021,1,Thunder,Sunrisers,DL Collins,3,2,150,0,0,not out,DL Collins (Thunder),vs Sunrisers (31/05/2021),<20
1252271,2021,31-05-2021,1,Thunder,Sunrisers,E Threlkeld,13,32,40.62,0,0,out,E Threlkeld (Thunder),vs Sunrisers (31/05/2021),<20
1252271,2021,31-05-2021,1,Thunder,Sunrisers,EL Lamb,18,36,50,0,0,out,EL Lamb (Thunder),vs Sunrisers (31/05/2021),<20
1252271,2021,31-05-2021,1,Thunder,Sunrisers,GEB Boyce,91,126,72.22,1,0,out,GEB Boyce (Thunder),vs Sunrisers (31/05/2021),50-99
1252271,2021,31-05-2021,1,Thunder,Sunrisers,HE Jones,2,4,50,0,0,not out,HE Jones (Thunder),vs Sunrisers (31/05/2021),<20
1252271,2021,31-05-2021,1,Thunder,Sunrisers,KL Cross,43,49,87.76,0,0,out,KL Cross (Thunder),vs Sunrisers (31/05/2021),20-49
1252271,2021,31-05-2021,1,Thunder,Sunrisers,L Marshall,13,19,68.42,0,0,out,L Marshall (Thunder),vs Sunrisers (31/05/2021),<20
1252271,2021,31-05-2021,1,Thunder,Sunrisers,N Brown,7,13,53.85,0,0,out,N Brown (Thunder),vs Sunrisers (31/05/2021),<20
1252271,2021,31-05-2021,1,Thunder,Sunrisers,P Cleary,11,25,44,0,0,out,P Cleary (Thunder),vs Sunrisers (31/05/2021),<20
1252271,2021,31-05-2021,1,Thunder,Sunrisers,S Ecclestone,12,17,70.59,0,0,out,S Ecclestone (Thunder),vs Sunrisers (31/05/2021),<20
1252271,2021,31-05-2021,2,Sunrisers,Thunder,AD Carr,0,1,0,0,0,out,AD Carr (Sunrisers),vs Thunder (31/05/2021),<20
1252271,2021,31-05-2021,2,Sunrisers,Thunder,AJ Macleod,38,59,64.41,0,0,out,AJ Macleod (Sunrisers),vs Thunder (31/05/2021),20-49
1252271,2021,31-05-2021,2,Sunrisers,Thunder,CL Griffith,22,33,66.67,0,0,out,CL Griffith (Sunrisers),vs Thunder (31/05/2021),20-49
1252271,2021,31-05-2021,2,Sunrisers,Thunder,FC Wilson,50,45,111.11,1,0,out,FC Wilson (Sunrisers),vs Thunder (31/05/2021),50-99
1252271,2021,31-05-2021,2,Sunrisers,Thunder,G Scrivens,19,35,54.29,0,0,out,G Scrivens (Sunrisers),vs Thunder (31/05/2021),<20
1252271,2021,31-05-2021,2,Sunrisers,Thunder,GKS Gole,15,21,71.43,0,0,out,GKS Gole (Sunrisers),vs Thunder (31/05/2021),<20
1252271,2021,31-05-2021,2,Sunrisers,Thunder,J Gardner,22,32,68.75,0,0,out,J Gardner (Sunrisers),vs Thunder (31/05/2021),20-49
1252271,2021,31-05-2021,2,Sunrisers,Thunder,KS Castle,13,26,50,0,0,out,KS Castle (Sunrisers),vs Thunder (31/05/2021),<20
1252271,2021,31-05-2021,2,Sunrisers,Thunder,MK Villiers,0,5,0,0,0,out,MK Villiers (Sunrisers),vs Thunder (31/05/2021),<20
1252271,2021,31-05-2021,2,Sunrisers,Thunder,ND Dattani,5,12,41.67,0,0,out,ND Dattani (Sunrisers),vs Thunder (31/05/2021),<20
1252271,2021,31-05-2021,2,Sunrisers,Thunder,Sonali Patel,5,17,29.41,0,0,not out,Sonali Patel (Sunrisers),vs Thunder (31/05/2021),<20
1252272,2021,05-06-2021,1,Western Storm,South East Stars,A Shrubsole,27,16,168.75,0,0,out,A Shrubsole (Western Storm),vs South East Stars (05/06/2021),20-49
1252272,2021,05-06-2021,1,Western Storm,South East Stars,DR Gibson,12,20,60,0,0,out,DR Gibson (Western Storm),vs South East Stars (05/06/2021),<20
1252272,2021,05-06-2021,1,Western Storm,South East Stars,FMK Morris,6,18,33.33,0,0,out,FMK Morris (Western Storm),vs South East Stars (05/06/2021),<20
1252272,2021,05-06-2021,1,Western Storm,South East Stars,GM Hennessy,8,20,40,0,0,out,GM Hennessy (Western Storm),vs South East Stars (05/06/2021),<20
1252272,2021,05-06-2021,1,Western Storm,South East Stars,HC Knight,73,89,82.02,1,0,out,HC Knight (Western Storm),vs South East Stars (05/06/2021),50-99
1252272,2021,05-06-2021,1,Western Storm,South East Stars,LA Parfitt,9,20,45,0,0,out,LA Parfitt (Western Storm),vs South East Stars (05/06/2021),<20
1252272,2021,05-06-2021,1,Western Storm,South East Stars,MJ Robbins,2,3,66.67,0,0,not out,MJ Robbins (Western Storm),vs South East Stars (05/06/2021),<20
1252272,2021,05-06-2021,1,Western Storm,South East Stars,N Harvey,5,8,62.5,0,0,not out,N Harvey (Western Storm),vs South East Stars (05/06/2021),<20
1252272,2021,05-06-2021,1,Western Storm,South East Stars,NAJ Wraith,21,30,70,0,0,out,NAJ Wraith (Western Storm),vs South East Stars (05/06/2021),20-49
1252272,2021,05-06-2021,1,Western Storm,South East Stars,SN Luff,55,90,61.11,1,0,out,SN Luff (Western Storm),vs South East Stars (05/06/2021),50-99
1252272,2021,05-06-2021,2,South East Stars,Western Storm,A Capsey,7,12,58.33,0,0,out,A Capsey (South East Stars),vs Western Storm (05/06/2021),<20
1252272,2021,05-06-2021,2,South East Stars,Western Storm,A Cranstone,0,1,0,0,0,not out,A Cranstone (South East Stars),vs Western Storm (05/06/2021),<20
1252272,2021,05-06-2021,2,South East Stars,Western Storm,AN Davidson-Richards,92,103,89.32,1,0,out,AN Davidson-Richards (South East Stars),vs Western Storm (05/06/2021),50-99
1252272,2021,05-06-2021,2,South East Stars,Western Storm,BF Smith,21,20,105,0,0,out,BF Smith (South East Stars),vs Western Storm (05/06/2021),20-49
1252272,2021,05-06-2021,2,South East Stars,Western Storm,KE White,19,20,95,0,0,not out,KE White (South East Stars),vs Western Storm (05/06/2021),<20
1252272,2021,05-06-2021,2,South East Stars,Western Storm,SIR Dunkley,92,116,79.31,1,0,out,SIR Dunkley (South East Stars),vs Western Storm (05/06/2021),50-99
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,AD Carr,17,43,39.53,0,0,out,AD Carr (Sunrisers),vs Northern Diamonds (05/06/2021),<20
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,AJ Macleod,3,15,20,0,0,out,AJ Macleod (Sunrisers),vs Northern Diamonds (05/06/2021),<20
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,CL Griffith,0,13,0,0,0,out,CL Griffith (Sunrisers),vs Northern Diamonds (05/06/2021),<20
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,FC Wilson,6,22,27.27,0,0,out,FC Wilson (Sunrisers),vs Northern Diamonds (05/06/2021),<20
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,G Scrivens,1,11,9.09,0,0,out,G Scrivens (Sunrisers),vs Northern Diamonds (05/06/2021),<20
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,GKS Gole,11,31,35.48,0,0,out,GKS Gole (Sunrisers),vs Northern Diamonds (05/06/2021),<20
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,J Gardner,0,2,0,0,0,out,J Gardner (Sunrisers),vs Northern Diamonds (05/06/2021),<20
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,KL Coppack,4,17,23.53,0,0,not out,KL Coppack (Sunrisers),vs Northern Diamonds (05/06/2021),<20
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,KS Castle,0,16,0,0,0,out,KS Castle (Sunrisers),vs Northern Diamonds (05/06/2021),<20
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,MK Villiers,1,6,16.67,0,0,out,MK Villiers (Sunrisers),vs Northern Diamonds (05/06/2021),<20
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,ND Dattani,0,5,0,0,0,out,ND Dattani (Sunrisers),vs Northern Diamonds (05/06/2021),<20
1252273,2021,05-06-2021,2,Northern Diamonds,Sunrisers,HJ Armitage,14,21,66.67,0,0,not out,HJ Armitage (Northern Diamonds),vs Sunrisers (05/06/2021),<20
1252273,2021,05-06-2021,2,Northern Diamonds,Sunrisers,L Winfield,7,18,38.89,0,0,out,L Winfield (Northern Diamonds),vs Sunrisers (05/06/2021),<20
1252273,2021,05-06-2021,2,Northern Diamonds,Sunrisers,NR Sciver,9,20,45,0,0,not out,NR Sciver (Northern Diamonds),vs Sunrisers (05/06/2021),<20
1252274,2021,06-06-2021,1,Lightning,Thunder,AJ Freeborn,0,4,0,0,0,out,AJ Freeborn (Lightning),vs Thunder (06/06/2021),<20
1252274,2021,06-06-2021,1,Lightning,Thunder,KE Bryce,74,96,77.08,1,0,out,KE Bryce (Lightning),vs Thunder (06/06/2021),50-99
1252274,2021,06-06-2021,1,Lightning,Thunder,LF Higham,19,13,146.15,0,0,not out,LF Higham (Lightning),vs Thunder (06/06/2021),<20
1252274,2021,06-06-2021,1,Lightning,Thunder,SB Odedra,5,7,71.43,0,0,out,SB Odedra (Lightning),vs Thunder (06/06/2021),<20
1252274,2021,06-06-2021,1,Lightning,Thunder,SJ Bryce,24,60,40,0,0,out,SJ Bryce (Lightning),vs Thunder (06/06/2021),20-49
1252274,2021,06-06-2021,1,Lightning,Thunder,T Graves,31,24,129.17,0,0,not out,T Graves (Lightning),vs Thunder (06/06/2021),20-49
1252274,2021,06-06-2021,1,Lightning,Thunder,TT Beaumont,89,103,86.41,1,0,out,TT Beaumont (Lightning),vs Thunder (06/06/2021),50-99
1252274,2021,06-06-2021,2,Thunder,Lightning,A Hartley,26,41,63.41,0,0,out,A Hartley (Thunder),vs Lightning (06/06/2021),20-49
1252274,2021,06-06-2021,2,Thunder,Lightning,DL Collins,0,3,0,0,0,out,DL Collins (Thunder),vs Lightning (06/06/2021),<20
1252274,2021,06-06-2021,2,Thunder,Lightning,E Threlkeld,0,2,0,0,0,out,E Threlkeld (Thunder),vs Lightning (06/06/2021),<20
1252274,2021,06-06-2021,2,Thunder,Lightning,EL Lamb,42,61,68.85,0,0,out,EL Lamb (Thunder),vs Lightning (06/06/2021),20-49
1252274,2021,06-06-2021,2,Thunder,Lightning,GEB Boyce,13,33,39.39,0,0,out,GEB Boyce (Thunder),vs Lightning (06/06/2021),<20
1252274,2021,06-06-2021,2,Thunder,Lightning,HE Jones,8,18,44.44,0,0,not out,HE Jones (Thunder),vs Lightning (06/06/2021),<20
1252274,2021,06-06-2021,2,Thunder,Lightning,KL Cross,0,6,0,0,0,out,KL Cross (Thunder),vs Lightning (06/06/2021),<20
1252274,2021,06-06-2021,2,Thunder,Lightning,L Marshall,0,1,0,0,0,out,L Marshall (Thunder),vs Lightning (06/06/2021),<20
1252274,2021,06-06-2021,2,Thunder,Lightning,N Brown,24,52,46.15,0,0,out,N Brown (Thunder),vs Lightning (06/06/2021),20-49
1252274,2021,06-06-2021,2,Thunder,Lightning,P Cleary,2,19,10.53,0,0,out,P Cleary (Thunder),vs Lightning (06/06/2021),<20
1252274,2021,06-06-2021,2,Thunder,Lightning,S Ecclestone,1,8,12.5,0,0,out,S Ecclestone (Thunder),vs Lightning (06/06/2021),<20
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,AE Jones,5,18,27.78,0,0,out,AE Jones (Central Sparks),vs Southern Vipers (05/06/2021),<20
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,E Jones,55,109,50.46,1,0,out,E Jones (Central Sparks),vs Southern Vipers (05/06/2021),50-99
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,EA Russell,8,5,160,0,0,not out,EA Russell (Central Sparks),vs Southern Vipers (05/06/2021),<20
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,EL Arlott,9,6,150,0,0,out,EL Arlott (Central Sparks),vs Southern Vipers (05/06/2021),<20
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,GM Davies,45,73,61.64,0,0,out,GM Davies (Central Sparks),vs Southern Vipers (05/06/2021),20-49
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,IECM Wong,11,10,110,0,0,out,IECM Wong (Central Sparks),vs Southern Vipers (05/06/2021),<20
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,M Home,11,30,36.67,0,0,out,M Home (Central Sparks),vs Southern Vipers (05/06/2021),<20
